dataset_idx,dataset_name,traj_idx,traj_name,frame_idx,clean_target_mean_partial_rms,adv_target_mean_partial_rms,adv_delta_target_mean_partial_rms,adv_ratio_target_mean_partial_rms,adv_delta_ratio_target_mean_partial_rms
0,0,5,00005_seed_00001,4,0.10475832223892212,0.10988952964544296,0.0051312074065208435,1.0489813820692748,0.10988952964544296
0,0,5,00005_seed_00001,5,0.12481894344091415,0.13056279718875885,0.005743853747844696,1.04601748412142,0.13056279718875885
0,0,5,00005_seed_00001,6,0.1601867377758026,0.16545972228050232,0.005272984504699707,1.0329177345010907,0.16545972228050232
0,0,5,00005_seed_00001,7,0.1968318223953247,0.2106478214263916,0.013815999031066895,1.0701918971380466,0.2106478214263916
0,0,6,00006_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,6,00006_seed_00001,1,0.010083167813718319,0.008219393901526928,-0.001863773912191391,0.8151598836175576,0.008219393901526928
0,0,6,00006_seed_00001,2,0.021140670403838158,0.01744198240339756,-0.0036986880004405975,0.8250439588817823,0.01744198240339756
0,0,6,00006_seed_00001,3,0.034779854118824005,0.027519458904862404,-0.007260395213961601,0.7912471056043896,0.027519458904862404
0,0,6,00006_seed_00001,4,0.04485521465539932,0.03711777925491333,-0.007737435400485992,0.8275019870057713,0.03711777925491333
0,0,6,00006_seed_00001,5,0.05817282572388649,0.04626099765300751,-0.011911828070878983,0.7952338068049557,0.04626099765300751
0,0,6,00006_seed_00001,6,0.06439712643623352,0.05345519632101059,-0.010941930115222931,0.8300866712421134,0.05345519632101059
0,0,6,00006_seed_00001,7,0.07268989086151123,0.05976835638284683,-0.012921534478664398,0.8222375308929476,0.05976835638284683
0,0,7,00007_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,7,00007_seed_00001,1,-0.01332108210772276,-0.020014656707644463,-0.006693574599921703,1.50247979449366,-0.020014656707644463
0,0,7,00007_seed_00001,2,-0.022977860644459724,-0.038006823509931564,-0.01502896286547184,1.6540627562338153,-0.038006823509931564
0,0,7,00007_seed_00001,3,-0.03865451365709305,-0.062390487641096115,-0.023735973984003067,1.6140543946449977,-0.062390487641096115
0,0,7,00007_seed_00001,4,-0.05522138625383377,-0.08659639954566956,-0.031375013291835785,1.5681677954916888,-0.08659639954566956
0,0,7,00007_seed_00001,5,-0.06505841761827469,-0.10618642717599869,-0.041128009557724,1.6321704563895092,-0.10618642717599869
0,0,7,00007_seed_00001,6,-0.07066783308982849,-0.11994136869907379,-0.0492735356092453,1.6972555044472906,-0.11994136869907379
0,0,7,00007_seed_00001,7,-0.09735378623008728,-0.1501053422689438,-0.052751556038856506,1.5418541803210688,-0.1501053422689438
0,0,8,00008_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,8,00008_seed_00001,1,0.02902277745306492,0.026409801095724106,-0.0026129763573408127,0.9099680807060431,0.026409801095724106
0,0,8,00008_seed_00001,2,0.05643630027770996,0.05289626121520996,-0.0035400390625,0.9372737219647587,0.05289626121520996
0,0,8,00008_seed_00001,3,0.07623106241226196,0.06836715340614319,-0.007863909006118774,0.8968411464136457,0.06836715340614319
0,0,8,00008_seed_00001,4,0.09463420510292053,0.08646921813488007,-0.008164986968040466,0.9137205521073428,0.08646921813488007
0,0,8,00008_seed_00001,5,0.12718218564987183,0.11425914615392685,-0.012923039495944977,0.8983895470115472,0.11425914615392685
0,0,8,00008_seed_00001,6,0.1696503460407257,0.15946003794670105,-0.010190308094024658,0.9399334670877806,0.15946003794670105
0,0,8,00008_seed_00001,7,0.2037295550107956,0.18628789484500885,-0.017441660165786743,0.9143881693313348,0.18628789484500885
0,0,9,00009_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,9,00009_seed_00001,1,-0.005119388457387686,-0.005567487794905901,-0.0004480993375182152,1.087529856592846,-0.005567487794905901
0,0,9,00009_seed_00001,2,-0.011087444610893726,-0.012441367842257023,-0.0013539232313632965,1.122113190088276,-0.012441367842257023
0,0,9,00009_seed_00001,3,-0.01875160075724125,-0.022546757012605667,-0.003795156255364418,1.202391054742292,-0.022546757012605667
0,0,9,00009_seed_00001,4,-0.026226524263620377,-0.030769409611821175,-0.004542885348200798,1.1732172095142006,-0.030769409611821175
0,0,9,00009_seed_00001,5,-0.03336730971932411,-0.03899114206433296,-0.00562383234500885,1.168543175710444,-0.03899114206433296
0,0,9,00009_seed_00001,6,-0.03834730014204979,-0.04082387313246727,-0.0024765729904174805,1.064582721110574,-0.04082387313246727
0,0,9,00009_seed_00001,7,-0.04448097571730614,-0.04324266314506531,0.0012383125722408295,0.9721608496155573,-0.04324266314506531
1,1,10,00010_seed_00001,0,0.0,0.0,0.0,0,0.0
1,1,10,00010_seed_00001,1,0.03034227527678013,0.03276028856635094,0.0024180132895708084,1.0796912317060556,0.03276028856635094
1,1,10,00010_seed_00001,2,0.06858224421739578,0.07398903369903564,0.005406789481639862,1.078836578524627,0.07398903369903564
1,1,10,00010_seed_00001,3,0.11279468238353729,0.12079592794179916,0.008001245558261871,1.070936372080513,0.12079592794179916
1,1,10,00010_seed_00001,4,0.1547403335571289,0.16770239174365997,0.012962058186531067,1.0837665131550565,0.16770239174365997
1,1,10,00010_seed_00001,5,0.1880437284708023,0.20148563385009766,0.013441905379295349,1.071482869908009,0.20148563385009766
1,1,10,00010_seed_00001,6,0.20601055026054382,0.22237412631511688,0.01636357605457306,1.0794307671809908,0.22237412631511688
1,1,10,00010_seed_00001,7,0.21256506443023682,0.2297937572002411,0.017228692770004272,1.081051384507536,0.2297937572002411
1,1,11,00011_seed_00001,0,0.0,0.0,0.0,0,0.0
1,1,11,00011_seed_00001,1,0.01921243406832218,0.018389131873846054,-0.0008233021944761276,0.9571474290270381,0.018389131873846054
1,1,11,00011_seed_00001,2,0.040606539696455,0.03844301775097847,-0.002163521945476532,0.9467198642965037,0.03844301775097847
1,1,11,00011_seed_00001,3,0.06157439202070236,0.05727948620915413,-0.004294905811548233,0.9302485063903804,0.05727948620915413
1,1,11,00011_seed_00001,4,0.08697652071714401,0.08030295372009277,-0.006673566997051239,0.9232716261581178,0.08030295372009277
1,1,11,00011_seed_00001,5,0.10276788473129272,0.09566404670476913,-0.00710383802652359,0.9308749222084506,0.09566404670476913
1,1,11,00011_seed_00001,6,0.1219140887260437,0.11569121479988098,-0.00622287392616272,0.9489568925856773,0.11569121479988098
1,1,11,00011_seed_00001,7,0.13436248898506165,0.12917912006378174,-0.005183368921279907,0.961422499981701,0.12917912006378174
1,1,12,00012_seed_00001,0,0.0,0.0,0.0,0,0.0
1,1,12,00012_seed_00001,1,0.01013853494077921,0.017328443005681038,0.007189908064901829,1.7091663743232353,0.017328443005681038
1,1,12,00012_seed_00001,2,0.019144149497151375,0.03180072084069252,0.012656571343541145,1.6611195417913147,0.03180072084069252
1,1,12,00012_seed_00001,3,0.03298696503043175,0.04889847710728645,0.015911512076854706,1.482357563424696,0.04889847710728645
1,1,12,00012_seed_00001,4,0.04496248811483383,0.06906042248010635,0.024097934365272522,1.535956424469362,0.06906042248010635
1,1,12,00012_seed_00001,5,0.054256558418273926,0.08081814646720886,0.026561588048934937,1.48955534267704,0.08081814646720886
1,1,12,00012_seed_00001,6,0.0556291788816452,0.0936325341463089,0.038003355264663696,1.6831550640989754,0.0936325341463089
1,1,12,00012_seed_00001,7,0.06732545793056488,0.11723876744508743,0.04991330951452255,1.7413734870693327,0.11723876744508743
1,1,13,00013_seed_00001,0,0.0,0.0,0.0,0,0.0
1,1,13,00013_seed_00001,1,0.05643175169825554,0.06209687516093254,0.005665123462677002,1.100388935168428,0.06209687516093254
1,1,13,00013_seed_00001,2,0.12347535043954849,0.1328629106283188,0.009387560188770294,1.0760278076178962,0.1328629106283188
1,1,13,00013_seed_00001,3,0.18978776037693024,0.21044199168682098,0.020654231309890747,1.1088280470187866,0.21044199168682098
1,1,13,00013_seed_00001,4,0.2569577991962433,0.28589048981666565,0.028932690620422363,1.1125970517762955,0.28589048981666565
1,1,13,00013_seed_00001,5,0.3179304897785187,0.3524455726146698,0.03451508283615112,1.1085617263704262,0.3524455726146698
1,1,13,00013_seed_00001,6,0.3743472993373871,0.4027553200721741,0.028408020734786987,1.075886805608243,0.4027553200721741
1,1,13,00013_seed_00001,7,0.4016724228858948,0.4416719079017639,0.03999948501586914,1.099582353024101,0.4416719079017639
1,1,14,00014_seed_00001,0,0.0,0.0,0.0,0,0.0
1,1,14,00014_seed_00001,1,0.024629976600408554,0.03069644793868065,0.006066471338272095,1.2463043890253418,0.03069644793868065
1,1,14,00014_seed_00001,2,0.04760586842894554,0.06410493701696396,0.016499068588018417,1.3465763598587475,0.06410493701696396
1,1,14,00014_seed_00001,3,0.07390104234218597,0.10246463865041733,0.028563596308231354,1.3865114131404612,0.10246463865041733
1,1,14,00014_seed_00001,4,0.09547367691993713,0.1371172070503235,0.04164353013038635,1.4361781327989287,0.1371172070503235
1,1,14,00014_seed_00001,5,0.12359053641557693,0.17168952524662018,0.04809898883104324,1.3891801931282903,0.17168952524662018
1,1,14,00014_seed_00001,6,0.14392781257629395,0.19437634944915771,0.05044853687286377,1.3505127742153502,0.19437634944915771
1,1,14,00014_seed_00001,7,0.17448629438877106,0.2179282009601593,0.043441906571388245,1.2489703086627297,0.2179282009601593
1,1,15,00015_seed_00001,0,0.0,0.0,0.0,0,0.0
1,1,15,00015_seed_00001,1,0.013587959110736847,0.012525126338005066,-0.001062832772731781,0.9217812797293481,0.012525126338005066
1,1,15,00015_seed_00001,2,0.029954219236969948,0.030906816944479942,0.0009525977075099945,1.0318017872532055,0.030906816944479942
1,1,15,00015_seed_00001,3,0.044405288994312286,0.04115442931652069,-0.0032508596777915955,0.9267911604356862,0.04115442931652069
1,1,15,00015_seed_00001,4,0.060210973024368286,0.05454491078853607,-0.005666062235832214,0.9058965176739616,0.05454491078853607
1,1,15,00015_seed_00001,5,0.07221037894487381,0.06724593788385391,-0.0049644410610198975,0.9312503114710171,0.06724593788385391
1,1,15,00015_seed_00001,6,0.08563268929719925,0.08953040093183517,0.0038977116346359253,1.045516632335444,0.08953040093183517
1,1,15,00015_seed_00001,7,0.08772002160549164,0.08234149217605591,-0.00537852942943573,0.9386852701242494,0.08234149217605591
1,1,16,00016_seed_00001,0,0.0,0.0,0.0,0,0.0
1,1,16,00016_seed_00001,1,0.025797177106142044,0.03637860342860222,0.010581426322460175,1.4101776825783332,0.03637860342860222
1,1,16,00016_seed_00001,2,0.05049196258187294,0.07120480388402939,0.02071284130215645,1.410220562699865,0.07120480388402939
1,1,16,00016_seed_00001,3,0.0794309675693512,0.1095149964094162,0.030084028840065002,1.3787443331065887,0.1095149964094162
1,1,16,00016_seed_00001,4,0.11163246631622314,0.14561727643013,0.03398481011390686,1.3044348229092917,0.14561727643013
1,1,16,00016_seed_00001,5,0.13113558292388916,0.1816232055425644,0.05048762261867523,1.3850032271407078,0.1816232055425644
1,1,16,00016_seed_00001,6,0.14893360435962677,0.21185296773910522,0.06291936337947845,1.4224658608781697,0.21185296773910522
1,1,16,00016_seed_00001,7,0.1770506352186203,0.2521337866783142,0.07508315145969391,1.424077278045244,0.2521337866783142
1,1,17,00017_seed_00001,0,0.0,0.0,0.0,0,0.0
1,1,17,00017_seed_00001,1,0.008347573690116405,0.01122971810400486,0.0028821444138884544,1.3452673220843725,0.01122971810400486
1,1,17,00017_seed_00001,2,0.0164209995418787,0.024725519120693207,0.008304519578814507,1.5057255837341312,0.024725519120693207
1,1,17,00017_seed_00001,3,0.019686471670866013,0.03440801054239273,0.014721538871526718,1.747799764104662,0.03440801054239273
1,1,17,00017_seed_00001,4,0.02690013311803341,0.04837406426668167,0.021473931148648262,1.7982834528894018,0.04837406426668167
1,1,17,00017_seed_00001,5,0.029749780893325806,0.0552828423678875,0.02553306147456169,1.8582604882407685,0.0552828423678875
1,1,17,00017_seed_00001,6,0.041689131408929825,0.069837287068367,0.02814815565943718,1.6751917036440782,0.069837287068367
1,1,17,00017_seed_00001,7,0.046297214925289154,0.07066364586353302,0.024366430938243866,1.5263044651295876,0.07066364586353302
1,1,18,00018_seed_00001,0,0.0,0.0,0.0,0,0.0
1,1,18,00018_seed_00001,1,0.02129761502146721,0.019700491800904274,-0.0015971232205629349,0.925009292404192,0.019700491800904274
1,1,18,00018_seed_00001,2,0.04069557785987854,0.036728475242853165,-0.003967102617025375,0.9025175995611918,0.036728475242853165
1,1,18,00018_seed_00001,3,0.059661030769348145,0.05175851657986641,-0.007902514189481735,0.8675431167115908,0.05175851657986641
1,1,18,00018_seed_00001,4,0.08075261861085892,0.07053676247596741,-0.01021585613489151,0.8734919522037918,0.07053676247596741
1,1,18,00018_seed_00001,5,0.09892696142196655,0.08567240089178085,-0.0132545605301857,0.8660167022248947,0.08567240089178085
1,1,18,00018_seed_00001,6,0.12095006555318832,0.10886421799659729,-0.012085847556591034,0.900075725454847,0.10886421799659729
1,1,18,00018_seed_00001,7,0.14737127721309662,0.13583163917064667,-0.011539638042449951,0.9216968308840547,0.13583163917064667
1,1,19,00019_seed_00001,0,0.0,0.0,0.0,0,0.0
1,1,19,00019_seed_00001,1,0.003306597238406539,0.00935029424726963,0.0060436970088630915,2.8277693269276334,0.00935029424726963
1,1,19,00019_seed_00001,2,0.006582706701010466,0.016478637233376503,0.009895930532366037,2.5033224145999062,0.016478637233376503
1,1,19,00019_seed_00001,3,0.00853034295141697,0.025191936641931534,0.016661593690514565,2.9532149862447112,0.025191936641931534
1,1,19,00019_seed_00001,4,0.010848653502762318,0.03591501712799072,0.025066363625228405,3.3105506705367564,0.03591501712799072
1,1,19,00019_seed_00001,5,0.01395365595817566,0.04175403714179993,0.027800381183624268,2.992336722859761,0.04175403714179993
1,1,19,00019_seed_00001,6,0.018908817321062088,0.048829033970832825,0.029920216649770737,2.582342044017915,0.048829033970832825
1,1,19,00019_seed_00001,7,0.02138565480709076,0.06423274427652359,0.04284708946943283,3.0035434900607387,0.06423274427652359
2,2,20,00020_seed_00001,0,0.0,0.0,0.0,0,0.0
2,2,20,00020_seed_00001,1,0.03340752795338631,0.030912252143025398,-0.0024952758103609085,0.9253079780748046,0.030912252143025398
2,2,20,00020_seed_00001,2,0.07385473698377609,0.06886119395494461,-0.004993543028831482,0.9323869634803732,0.06886119395494461
2,2,20,00020_seed_00001,3,0.11613471806049347,0.1076204925775528,-0.008514225482940674,0.9266866478419856,0.1076204925775528
2,2,20,00020_seed_00001,4,0.157649964094162,0.14618173241615295,-0.011468231678009033,0.9272550948939055,0.14618173241615295
2,2,20,00020_seed_00001,5,0.193672314286232,0.17967724800109863,-0.013995066285133362,0.9277384259246793,0.17967724800109863
2,2,20,00020_seed_00001,6,0.22169208526611328,0.20722147822380066,-0.014470607042312622,0.9347265509053132,0.20722147822380066
2,2,20,00020_seed_00001,7,0.23345842957496643,0.21640639007091522,-0.01705203950405121,0.926958989936255,0.21640639007091522
2,2,21,00021_seed_00001,0,0.0,0.0,0.0,0,0.0
2,2,21,00021_seed_00001,1,0.010032770223915577,0.010101495310664177,6.87250867486e-05,1.006850060871999,0.010101495310664177
2,2,21,00021_seed_00001,2,0.009581254795193672,0.0087845828384161,-0.0007966719567775726,0.9168509789367867,0.0087845828384161
2,2,21,00021_seed_00001,3,0.010012863203883171,0.009404311887919903,-0.0006085513159632683,0.9392230470374088,0.009404311887919903
2,2,21,00021_seed_00001,4,0.0080428346991539,0.008594789542257786,0.0005519548431038857,1.068626903790768,0.008594789542257786
2,2,21,00021_seed_00001,5,0.01705978624522686,0.01609811559319496,-0.0009616706520318985,0.9436293844361056,0.01609811559319496
2,2,21,00021_seed_00001,6,0.02972421795129776,0.027451232075691223,-0.002272985875606537,0.9235308434579925,0.027451232075691223
2,2,21,00021_seed_00001,7,0.07285168766975403,0.07372529804706573,0.0008736103773117065,1.0119916285436226,0.07372529804706573
2,2,22,00022_seed_00001,0,0.0,0.0,0.0,0,0.0
2,2,22,00022_seed_00001,1,0.018025878816843033,0.01814250461757183,0.00011662580072879791,1.0064699092850788,0.01814250461757183
2,2,22,00022_seed_00001,2,0.03247098624706268,0.03314239904284477,0.0006714127957820892,1.0206773145316097,0.03314239904284477
2,2,22,00022_seed_00001,3,0.040607865899801254,0.0418519489467144,0.001244083046913147,1.0306365040207452,0.0418519489467144
2,2,22,00022_seed_00001,4,0.05202487111091614,0.0556633397936821,0.0036384686827659607,1.0699371013338757,0.0556633397936821
2,2,22,00022_seed_00001,5,0.06786676496267319,0.06985028833150864,0.0019835233688354492,1.0292267263649062,0.06985028833150864
2,2,22,00022_seed_00001,6,0.09802280366420746,0.09993143379688263,0.001908630132675171,1.0194712868978273,0.09993143379688263
2,2,22,00022_seed_00001,7,0.128494992852211,0.1292300522327423,0.000735059380531311,1.0057205293701734,0.1292300522327423
2,2,23,00023_seed_00001,0,0.0,0.0,0.0,0,0.0
2,2,23,00023_seed_00001,1,-0.004864904098212719,-0.00717861857265234,-0.002313714474439621,1.475593028707316,-0.00717861857265234
2,2,23,00023_seed_00001,2,-0.0081408666446805,-0.012644386850297451,-0.004503520205616951,1.5531991128438019,-0.012644386850297451
2,2,23,00023_seed_00001,3,-0.010755917057394981,-0.01889893226325512,-0.008143015205860138,1.7570730754437713,-0.01889893226325512
2,2,23,00023_seed_00001,4,-0.014261770993471146,-0.025394152849912643,-0.011132381856441498,1.7805749974205698,-0.025394152849912643
2,2,23,00023_seed_00001,5,-0.01826387457549572,-0.0320124588906765,-0.013748584315180779,1.7527747881945588,-0.0320124588906765
2,2,23,00023_seed_00001,6,-0.025455079972743988,-0.039279595017433167,-0.013824515044689178,1.5430945437803287,-0.039279595017433167
2,2,23,00023_seed_00001,7,-0.03598257154226303,-0.05270696058869362,-0.016724389046430588,1.4647913789815465,-0.05270696058869362
2,2,24,00024_seed_00001,0,0.0,0.0,0.0,0,0.0
2,2,24,00024_seed_00001,1,0.02006908319890499,0.01765020377933979,-0.002418879419565201,0.879472350799902,0.01765020377933979
2,2,24,00024_seed_00001,2,0.04232987388968468,0.03715814650058746,-0.005171727389097214,0.8778232271001992,0.03715814650058746
2,2,24,00024_seed_00001,3,0.07029104977846146,0.06261496245861053,-0.007676087319850922,0.8907956653934762,0.06261496245861053
2,2,24,00024_seed_00001,4,0.10502486675977707,0.09357608109712601,-0.011448785662651062,0.8909897625593963,0.09357608109712601
2,2,24,00024_seed_00001,5,0.11693096160888672,0.10421695560216904,-0.012714006006717682,0.8912691229783625,0.10421695560216904
2,2,24,00024_seed_00001,6,0.12622898817062378,0.11083747446537018,-0.015391513705253601,0.8780667267612976,0.11083747446537018
2,2,24,00024_seed_00001,7,0.1389276385307312,0.12217766791582108,-0.016749970614910126,0.8794338492178071,0.12217766791582108
2,2,25,00025_seed_00001,0,0.0,0.0,0.0,0,0.0
2,2,25,00025_seed_00001,1,-0.003302870551124215,-0.005772982724010944,-0.0024701121728867292,1.7478682965779462,-0.005772982724010944
2,2,25,00025_seed_00001,2,-0.006365807726979256,-0.012490767985582352,-0.006124960258603096,1.9621654503708286,-0.012490767985582352
2,2,25,00025_seed_00001,3,-0.01195580791682005,-0.019176043570041656,-0.007220235653221607,1.6039103089857947,-0.019176043570041656
2,2,25,00025_seed_00001,4,-0.01691744662821293,-0.0254314336925745,-0.008513987064361572,1.5032666720616659,-0.0254314336925745
2,2,25,00025_seed_00001,5,-0.01994778960943222,-0.03209682181477547,-0.012149032205343246,1.6090415250619363,-0.03209682181477547
2,2,25,00025_seed_00001,6,-0.01936938986182213,-0.03812885656952858,-0.01875946670770645,1.9685109774511864,-0.03812885656952858
2,2,25,00025_seed_00001,7,-0.023457450792193413,-0.04129461571574211,-0.0178371649235487,1.7604050875589972,-0.04129461571574211
2,2,26,00026_seed_00001,0,0.0,0.0,0.0,0,0.0
2,2,26,00026_seed_00001,1,0.0011787516996264458,0.003930007107555866,0.0027512554079294205,3.334041519347384,0.003930007107555866
2,2,26,00026_seed_00001,2,0.004481145180761814,0.010733517818152905,0.00625237263739109,2.3952622343577272,0.010733517818152905
2,2,26,00026_seed_00001,3,0.004177962429821491,0.011874745599925518,0.007696783170104027,2.842233696302741,0.011874745599925518
2,2,26,00026_seed_00001,4,0.0048536621034145355,0.014124206267297268,0.009270544163882732,2.9100102080367183,0.014124206267297268
2,2,26,00026_seed_00001,5,0.005685146432369947,0.018170470371842384,0.012485323939472437,3.1961305813309937,0.018170470371842384
2,2,26,00026_seed_00001,6,0.010231622494757175,0.028173238039016724,0.017941615544259548,2.753545496176494,0.028173238039016724
2,2,26,00026_seed_00001,7,0.0036800976376980543,0.021642982959747314,0.01796288532204926,5.881089332533379,0.021642982959747314
2,2,27,00027_seed_00001,0,0.0,0.0,0.0,0,0.0
2,2,27,00027_seed_00001,1,0.022228315472602844,0.02483615092933178,0.0026078354567289352,1.117320426729735,0.02483615092933178
2,2,27,00027_seed_00001,2,0.04335548356175423,0.05069783702492714,0.007342353463172913,1.169352360070317,0.05069783702492714
2,2,27,00027_seed_00001,3,0.05888240784406662,0.07352074235677719,0.014638334512710571,1.2486028518309926,0.07352074235677719
2,2,27,00027_seed_00001,4,0.07330457866191864,0.09128178656101227,0.017977207899093628,1.245239904890589,0.09128178656101227
2,2,27,00027_seed_00001,5,0.10039222985506058,0.12492465227842331,0.024532422423362732,1.2443657488112472,0.12492465227842331
2,2,27,00027_seed_00001,6,0.13571812212467194,0.15822330117225647,0.022505179047584534,1.165822947556783,0.15822330117225647
2,2,27,00027_seed_00001,7,0.16533252596855164,0.18429595232009888,0.01896342635154724,1.1146987033583116,0.18429595232009888
2,2,28,00028_seed_00001,0,0.0,0.0,0.0,0,0.0
2,2,28,00028_seed_00001,1,0.0021788093727082014,0.005818175617605448,0.0036393662448972464,2.6703463324896624,0.005818175617605448
2,2,28,00028_seed_00001,2,0.006903724279254675,0.013496164232492447,0.006592439953237772,1.9549106665582958,0.013496164232492447
2,2,28,00028_seed_00001,3,0.01349763572216034,0.024660369381308556,0.011162733659148216,1.8270139962972407,0.024660369381308556
2,2,28,00028_seed_00001,4,0.01898651383817196,0.031143642961978912,0.012157129123806953,1.640303387310909,0.031143642961978912
2,2,28,00028_seed_00001,5,0.02259743958711624,0.041776567697525024,0.019179128110408783,1.8487301420353666,0.041776567697525024
2,2,28,00028_seed_00001,6,0.021015949547290802,0.041782550513744354,0.020766600966453552,1.9881352693450203,0.041782550513744354
