dataset_idx,dataset_name,traj_idx,traj_name,frame_idx,clean_rms,adv_rms,adv_delta_rms,adv_ratio_rms,adv_delta_ratio_rms
0,0,0,00000_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,0,00000_seed_00001,1,0.13719555735588074,0.06860928982496262,-0.06858626753091812,0.5000839032053522,0.06860928982496262
0,0,0,00000_seed_00001,2,0.18259018659591675,0.15214508771896362,-0.030445098876953125,0.8332599388578862,0.15214508771896362
0,0,0,00000_seed_00001,3,0.18421576917171478,0.25500014424324036,0.07078437507152557,1.3842470999621355,0.25500014424324036
0,0,0,00000_seed_00001,4,0.24353133141994476,0.20087160170078278,-0.04265972971916199,0.8248285776190347,0.20087160170078278
0,0,0,00000_seed_00001,5,0.24462690949440002,0.2593585252761841,0.014731615781784058,1.0602207492717448,0.2593585252761841
0,0,0,00000_seed_00001,6,0.3632233738899231,0.27371305227279663,-0.08951032161712646,0.7535667359219754,0.27371305227279663
0,0,0,00000_seed_00001,7,0.39280277490615845,0.2710604667663574,-0.12174230813980103,0.690067596470301,0.2710604667663574
0,0,1,00001_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,1,00001_seed_00001,1,0.197838693857193,0.2003512978553772,0.002512603998184204,1.0127002658034019,0.2003512978553772
0,0,1,00001_seed_00001,2,0.20386353135108948,0.2411523014307022,0.03728877007961273,1.1829104491248845,0.2411523014307022
0,0,1,00001_seed_00001,3,0.2772727906703949,0.32620853185653687,0.04893574118614197,1.1764895180223933,0.32620853185653687
0,0,1,00001_seed_00001,4,0.31037813425064087,0.36834216117858887,0.057964026927948,1.1867529330566182,0.36834216117858887
0,0,1,00001_seed_00001,5,0.2770307958126068,0.32634615898132324,0.04931536316871643,1.1780140111284778,0.32634615898132324
0,0,1,00001_seed_00001,6,0.2979387640953064,0.3522222638130188,0.0542834997177124,1.1821968345829208,0.3522222638130188
0,0,1,00001_seed_00001,7,0.33505979180336,0.32656797766685486,-0.008491814136505127,0.974655824589395,0.32656797766685486
0,0,2,00002_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,2,00002_seed_00001,1,0.0702996626496315,0.10117209702730179,0.030872434377670288,1.4391548012333473,0.10117209702730179
0,0,2,00002_seed_00001,2,0.10576865077018738,0.09772193431854248,-0.008046716451644897,0.923921536362143,0.09772193431854248
0,0,2,00002_seed_00001,3,0.13063989579677582,0.14526212215423584,0.014622226357460022,1.111927725204301,0.14526212215423584
0,0,2,00002_seed_00001,4,0.17535048723220825,0.12644286453723907,-0.04890762269496918,0.7210864739132252,0.12644286453723907
0,0,2,00002_seed_00001,5,0.1999121904373169,0.306546151638031,0.10663396120071411,1.5334039958616208,0.306546151638031
0,0,2,00002_seed_00001,6,0.28146982192993164,0.2970346212387085,0.015564799308776855,1.055298288115063,0.2970346212387085
0,0,2,00002_seed_00001,7,0.32294905185699463,0.2835659086704254,-0.039383143186569214,0.8780515286850618,0.2835659086704254
0,0,3,00003_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,3,00003_seed_00001,1,0.07600725442171097,0.10017099976539612,0.02416374534368515,1.317913671892652,0.10017099976539612
0,0,3,00003_seed_00001,2,0.059056106954813004,0.07584229111671448,0.016786184161901474,1.2842412923484017,0.07584229111671448
0,0,3,00003_seed_00001,3,0.07672589272260666,0.08458074927330017,0.007854856550693512,1.102375564127899,0.08458074927330017
0,0,3,00003_seed_00001,4,0.1253937929868698,0.15348033607006073,0.028086543083190918,1.2239867095026937,0.15348033607006073
0,0,3,00003_seed_00001,5,0.20725496113300323,0.1978040337562561,-0.009450927376747131,0.9543995119582102,0.1978040337562561
0,0,3,00003_seed_00001,6,0.2881460189819336,0.2953187823295593,0.007172763347625732,1.0248928073792873,0.2953187823295593
0,0,3,00003_seed_00001,7,0.345353901386261,0.3305215537548065,-0.014832347631454468,0.9570517443934556,0.3305215537548065
0,0,4,00004_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,4,00004_seed_00001,1,0.15885066986083984,0.15749575197696686,-0.0013549178838729858,0.9914704931048767,0.15749575197696686
0,0,4,00004_seed_00001,2,0.1284782737493515,0.09391748905181885,-0.034560784697532654,0.7309989954802992,0.09391748905181885
0,0,4,00004_seed_00001,3,0.2503686249256134,0.18872173130512238,-0.06164689362049103,0.7537754834943602,0.18872173130512238
0,0,4,00004_seed_00001,4,0.2754625082015991,0.21999098360538483,-0.055471524596214294,0.7986240488465418,0.21999098360538483
0,0,4,00004_seed_00001,5,0.3142801523208618,0.20916354656219482,-0.10511660575866699,0.6655321534547654,0.20916354656219482
0,0,4,00004_seed_00001,6,0.3719169795513153,0.2727951407432556,-0.09912183880805969,0.7334839648148321,0.2727951407432556
0,0,4,00004_seed_00001,7,0.4057977497577667,0.3224695324897766,-0.08332821726799011,0.7946557926510649,0.3224695324897766
0,0,5,00005_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,5,00005_seed_00001,1,0.07038833945989609,0.16439567506313324,0.09400733560323715,2.335552682796247,0.16439567506313324
0,0,5,00005_seed_00001,2,0.17446684837341309,0.26610392332077026,0.09163707494735718,1.5252406162070713,0.26610392332077026
0,0,5,00005_seed_00001,3,0.17552775144577026,0.2739262580871582,0.09839850664138794,1.5605866071370964,0.2739262580871582
0,0,5,00005_seed_00001,4,0.2421722710132599,0.3896680176258087,0.14749574661254883,1.6090529935381117,0.3896680176258087
0,0,5,00005_seed_00001,5,0.27418252825737,0.41018229722976685,0.13599976897239685,1.4960190929625408,0.41018229722976685
