dataset_idx,dataset_name,traj_idx,traj_name,frame_idx,clean_rms,adv_rms,adv_delta_rms,adv_ratio_rms,adv_delta_ratio_rms
0,0,0,00000_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,0,00000_seed_00001,1,0.9781268239021301,0.9781268239021301,0.0,1.0,0.9781268239021301
0,0,0,00000_seed_00001,2,1.9549647569656372,1.9549647569656372,0.0,1.0,1.9549647569656372
0,0,0,00000_seed_00001,3,2.930584192276001,2.930584192276001,0.0,1.0,2.930584192276001
0,0,0,00000_seed_00001,4,3.9049885272979736,3.9049885272979736,0.0,1.0,3.9049885272979736
0,0,0,00000_seed_00001,5,4.878215789794922,4.878215789794922,0.0,1.0,4.878215789794922
0,0,0,00000_seed_00001,6,5.850305080413818,5.850305080413818,0.0,1.0,5.850305080413818
0,0,0,00000_seed_00001,7,6.821261405944824,6.821261405944824,0.0,1.0,6.821261405944824
0,0,1,00001_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,1,00001_seed_00001,1,0.9216632843017578,0.9216632843017578,0.0,1.0,0.9216632843017578
0,0,1,00001_seed_00001,2,1.8413028717041016,1.8413031101226807,2.384185791015625e-07,1.0000001294836296,1.8413031101226807
0,0,1,00001_seed_00001,3,2.7589731216430664,2.7589731216430664,0.0,1.0,2.7589731216430664
0,0,1,00001_seed_00001,4,3.6746950149536133,3.6746954917907715,4.76837158203125e-07,1.0000001297623766,3.6746954917907715
0,0,1,00001_seed_00001,5,4.5884599685668945,4.5884599685668945,0.0,1.0,4.5884599685668945
0,0,1,00001_seed_00001,6,5.500322341918945,5.500322341918945,0.0,1.0,5.500322341918945
0,0,1,00001_seed_00001,7,6.410275459289551,6.410275459289551,0.0,1.0,6.410275459289551
0,0,2,00002_seed_00001,0,0.0,0.0,0.0,0,0.0
0,0,2,00002_seed_00001,1,0.9539422988891602,0.9539422988891602,0.0,1.0,0.9539422988891602
0,0,2,00002_seed_00001,2,1.9063481092453003,1.9063481092453003,0.0,1.0,1.9063481092453003
